 Id,Deviceid,Lat,Lng,Userid,Vehicleid,Vehicledetails,Board,Alight,Numpass,Date,Time
600e2165bd94231387da2756,f37e21837c455346,6.0855029,125.149582,khivs,,,FALSE,FALSE,0,25/01/2021,9:39:52
600e216abd94231387da2757,f37e21837c455346,6.085497,125.149571,khivs,,,FALSE,FALSE,0,25/01/2021,9:39:53
600e216abd94231387da2758,f37e21837c455346,6.0854898,125.1495572,khivs,,,FALSE,FALSE,0,25/01/2021,9:39:55
600e24c6bd94231387da275a,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:15
600e24c6bd94231387da275b,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:16
600e24c6bd94231387da275c,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:18
600e24ccbd94231387da275d,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:19
600e24ccbd94231387da275e,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:21
600e24ccbd94231387da275f,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:22
600e24ccbd94231387da2760,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:23
600e24ccbd94231387da2761,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:24
600e24d1bd94231387da2762,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:25
600e24d1bd94231387da2763,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:27
600e24d1bd94231387da2764,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:29
600e24d6bd94231387da2765,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:30
600e24d6bd94231387da2766,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:31
600e24d7bd94231387da2767,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:33
600e24d7bd94231387da2768,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:34
600e24dcbd94231387da2769,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:35
600e24dcbd94231387da276a,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:36
600e24dcbd94231387da276b,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:38
600e24dcbd94231387da276c,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:40
600e24e1bd94231387da276d,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:41
600e24e1bd94231387da276e,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:42
600e24e1bd94231387da276f,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:43
600e24e1bd94231387da2770,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:45
600e24e7bd94231387da2771,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:46
600e24e7bd94231387da2772,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:47
600e24e7bd94231387da2773,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:49
600e24e7bd94231387da2774,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:51
600e24ecbd94231387da2775,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:52
600e24ecbd94231387da2776,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:54
600e24ecbd94231387da2777,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:55
600e24f1bd94231387da2778,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:57
600e24f1bd94231387da2779,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:58
600e24f1bd94231387da277a,f37e21837c455346,6.06768,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:54:59
600e2506bd94231387da277b,f37e21837c455346,6.0680255,125.1433126,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:20
600e2510bd94231387da277c,f37e21837c455346,6.0679437,125.1432805,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:27
600e2515bd94231387da277d,f37e21837c455346,6.0679234,125.1432924,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:34
600e251abd94231387da277e,f37e21837c455346,6.0677153,125.1435128,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:38
600e251abd94231387da277f,f37e21837c455346,6.0676698,125.1435728,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:39
600e251abd94231387da2780,f37e21837c455346,6.0676578,125.1435833,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:40
600e251fbd94231387da2781,f37e21837c455346,6.0676503,125.1435897,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:43
600e251fbd94231387da2782,f37e21837c455346,6.0676355,125.1435999,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:44
600e251fbd94231387da2783,f37e21837c455346,6.0676232,125.1436082,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:46
600e2520bd94231387da2784,f37e21837c455346,6.0676169,125.1436134,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:47
600e2525bd94231387da2785,f37e21837c455346,6.0676124,125.1436168,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:49
600e2525bd94231387da2786,f37e21837c455346,6.0676122,125.1436145,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:50
600e2525bd94231387da2787,f37e21837c455346,6.0676134,125.1436111,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:51
600e2525bd94231387da2788,f37e21837c455346,6.0676162,125.1436068,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:52
600e252abd94231387da2789,f37e21837c455346,6.0676193,125.1436007,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:54
600e252abd94231387da278a,f37e21837c455346,6.0676178,125.1436017,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:56
600e252abd94231387da278b,f37e21837c455346,6.0676159,125.1436039,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:57
600e252abd94231387da278c,f37e21837c455346,6.0676151,125.1436035,khivs,,,FALSE,FALSE,0,25/01/2021,9:55:58
600e252fbd94231387da278d,f37e21837c455346,6.067611,125.1436016,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:00
600e2530bd94231387da278e,f37e21837c455346,6.0676081,125.1435986,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:02
600e2535bd94231387da278f,f37e21837c455346,6.0676083,125.1435951,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:04
600e2535bd94231387da2790,f37e21837c455346,6.0676184,125.1435815,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:06
600e2535bd94231387da2791,f37e21837c455346,6.0676267,125.143573,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:08
600e2535bd94231387da2792,f37e21837c455346,6.067628,125.1435718,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:09
600e253abd94231387da2793,f37e21837c455346,6.0676293,125.1435719,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:10
600e253abd94231387da2794,f37e21837c455346,6.0676313,125.1435701,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:11
600e253abd94231387da2795,f37e21837c455346,6.0676316,125.1435688,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:13
600e253abd94231387da2796,f37e21837c455346,6.0676316,125.1435686,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:14
600e253fbd94231387da2797,f37e21837c455346,6.0676317,125.1435684,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:16
600e2540bd94231387da2798,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:17
600e2540bd94231387da2799,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:18
600e2540bd94231387da279a,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:19
600e2540bd94231387da279b,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:20
600e2545bd94231387da279c,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:22
600e2545bd94231387da279d,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:24
600e2545bd94231387da279e,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:25
600e254abd94231387da279f,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:26
600e254abd94231387da27a0,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:27
600e254abd94231387da27a1,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:29
600e2550bd94231387da27a2,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:31
600e2550bd94231387da27a3,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:33
600e2550bd94231387da27a4,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:34
600e2550bd94231387da27a5,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:35
600e2555bd94231387da27a6,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:37
600e2555bd94231387da27a7,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:39
600e2555bd94231387da27a8,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:41
600e255abd94231387da27a9,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:42
600e255abd94231387da27aa,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:43
600e255bbd94231387da27ab,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:45
600e2560bd94231387da27ac,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:47
600e2560bd94231387da27ad,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:48
600e2560bd94231387da27ae,f37e21837c455346,6.0676317,125.1435683,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:49
600e2560bd94231387da27af,f37e21837c455346,6.0676519,125.1435709,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:51
600e2560bd94231387da27b0,f37e21837c455346,6.067678,125.1435728,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:52
600e2565bd94231387da27b1,f37e21837c455346,6.0677033,125.143569,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:54
600e2565bd94231387da27b2,f37e21837c455346,6.0677407,125.1435665,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:56
600e256abd94231387da27b3,f37e21837c455346,6.0678004,125.143571,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:58
600e256abd94231387da27b4,f37e21837c455346,6.0678372,125.1435767,khivs,,,FALSE,FALSE,0,25/01/2021,9:56:59
600e256bbd94231387da27b5,f37e21837c455346,6.06788,125.1435851,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:00
600e256bbd94231387da27b6,f37e21837c455346,6.0679734,125.1436029,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:02
600e2570bd94231387da27b7,f37e21837c455346,6.0680924,125.1436215,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:04
600e2570bd94231387da27b8,f37e21837c455346,6.0682225,125.1436422,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:06
600e2570bd94231387da27b9,f37e21837c455346,6.0683683,125.1436625,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:08
600e2575bd94231387da27ba,f37e21837c455346,6.0684459,125.1436741,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:09
600e2575bd94231387da27bb,f37e21837c455346,6.068518,125.1436876,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:10
600e2575bd94231387da27bc,f37e21837c455346,6.0686633,125.1437132,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:12
600e2575bd94231387da27bd,f37e21837c455346,6.068737,125.1437253,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:13
600e257abd94231387da27be,f37e21837c455346,6.0688838,125.1437503,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:15
600e257bbd94231387da27bf,f37e21837c455346,6.0690292,125.143775,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:17
600e257bbd94231387da27c0,f37e21837c455346,6.0691042,125.1437869,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:18
600e2580bd94231387da27c1,f37e21837c455346,6.0691793,125.1437985,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:19
600e2580bd94231387da27c2,f37e21837c455346,6.0693273,125.1438216,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:21
600e2580bd94231387da27c3,f37e21837c455346,6.0694015,125.1438345,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:22
600e2580bd94231387da27c4,f37e21837c455346,6.0695502,125.1438609,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:24
600e2585bd94231387da27c5,f37e21837c455346,6.069697,125.1438893,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:26
600e2585bd94231387da27c6,f37e21837c455346,6.0697675,125.1439019,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:27
600e2585bd94231387da27c7,f37e21837c455346,6.0699063,125.1439226,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:29
600e258abd94231387da27c8,f37e21837c455346,6.0700464,125.1439402,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:31
600e258bbd94231387da27c9,f37e21837c455346,6.0701161,125.1439501,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:32
600e258bbd94231387da27ca,f37e21837c455346,6.0701854,125.1439615,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:33
600e258bbd94231387da27cb,f37e21837c455346,6.0702527,125.1439744,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:34
600e258bbd94231387da27cc,f37e21837c455346,6.0703201,125.1439865,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:35
600e2590bd94231387da27cd,f37e21837c455346,6.0704447,125.1440038,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:37
600e2590bd94231387da27ce,f37e21837c455346,6.0705042,125.1440096,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:38
600e2590bd94231387da27cf,f37e21837c455346,6.0706101,125.144018,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:40
600e2595bd94231387da27d0,f37e21837c455346,6.070702,125.1440299,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:42
600e2595bd94231387da27d1,f37e21837c455346,6.0708029,125.144052,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:44
600e2596bd94231387da27d2,f37e21837c455346,6.0708547,125.1440649,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:45
600e259bbd94231387da27d3,f37e21837c455346,6.0709066,125.144076,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:46
600e259bbd94231387da27d4,f37e21837c455346,6.0710173,125.1440975,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:48
600e259bbd94231387da27d5,f37e21837c455346,6.071076,125.1441079,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:49
600e259bbd94231387da27d6,f37e21837c455346,6.071194,125.1441272,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:51
600e25a0bd94231387da27d7,f37e21837c455346,6.0713229,125.1441383,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:53
600e25a0bd94231387da27d8,f37e21837c455346,6.0713912,125.1441447,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:54
600e25a0bd94231387da27d9,f37e21837c455346,6.0714628,125.1441541,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:55
600e25a5bd94231387da27da,f37e21837c455346,6.0716068,125.1441772,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:57
600e25a5bd94231387da27db,f37e21837c455346,6.071756,125.1442031,khivs,,,FALSE,FALSE,0,25/01/2021,9:57:59
600e25a6bd94231387da27dc,f37e21837c455346,6.0718335,125.144215,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:00
600e25a6bd94231387da27dd,f37e21837c455346,6.0719081,125.1442278,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:01
600e25abbd94231387da27de,f37e21837c455346,6.0720521,125.1442512,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:03
600e25abbd94231387da27df,f37e21837c455346,6.0722005,125.144275,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:05
600e25abbd94231387da27e0,f37e21837c455346,6.0723418,125.1442982,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:07
600e25b0bd94231387da27e1,f37e21837c455346,6.0724117,125.1443086,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:08
600e25b0bd94231387da27e2,f37e21837c455346,6.0724824,125.1443186,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:09
600e25b0bd94231387da27e3,f37e21837c455346,6.072553,125.1443298,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:10
600e25b0bd94231387da27e4,f37e21837c455346,6.0726241,125.1443403,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:11
600e25b0bd94231387da27e5,f37e21837c455346,6.0726942,125.1443495,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:12
600e25b6bd94231387da27e6,f37e21837c455346,6.0728348,125.1443689,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:14
600e25b6bd94231387da27e7,f37e21837c455346,6.072974,125.1443924,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:16
600e25b6bd94231387da27e8,f37e21837c455346,6.0730449,125.1444065,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:17
600e25bbbd94231387da27e9,f37e21837c455346,6.073187,125.1444383,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:19
600e25bbbd94231387da27ea,f37e21837c455346,6.0733208,125.1444704,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:21
600e25c0bd94231387da27eb,f37e21837c455346,6.073448,125.1445031,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:23
600e25c0bd94231387da27ec,f37e21837c455346,6.0735622,125.1445381,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:25
600e25c0bd94231387da27ed,f37e21837c455346,6.0736155,125.1445574,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:26
600e25c0bd94231387da27ee,f37e21837c455346,6.0736672,125.1445775,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:27
600e25c5bd94231387da27ef,f37e21837c455346,6.0737752,125.1446189,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:29
600e25c6bd94231387da27f0,f37e21837c455346,6.0738315,125.1446402,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:30
600e25c6bd94231387da27f1,f37e21837c455346,6.0738901,125.1446623,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:31
600e25c6bd94231387da27f2,f37e21837c455346,6.0739508,125.144689,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:32
600e25c6bd94231387da27f3,f37e21837c455346,6.0740728,125.1447453,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:34
600e25cbbd94231387da27f4,f37e21837c455346,6.0741341,125.1447737,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:35
600e25cbbd94231387da27f5,f37e21837c455346,6.0742511,125.1448243,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:37
600e25cbbd94231387da27f6,f37e21837c455346,6.0743635,125.1448694,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:39
600e25d0bd94231387da27f7,f37e21837c455346,6.0744181,125.1448921,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:40
600e25d0bd94231387da27f8,f37e21837c455346,6.074472,125.1449165,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:41
600e25d1bd94231387da27f9,f37e21837c455346,6.07458,125.1449705,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:43
600e25d6bd94231387da27fa,f37e21837c455346,6.0746865,125.1450314,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:45
600e25d6bd94231387da27fb,f37e21837c455346,6.0747422,125.1450608,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:46
600e25d6bd94231387da27fc,f37e21837c455346,6.0747996,125.1450894,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:47
600e25d6bd94231387da27fd,f37e21837c455346,6.0748602,125.1451168,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:48
600e25d6bd94231387da27fe,f37e21837c455346,6.0749855,125.1451703,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:50
600e25dbbd94231387da27ff,f37e21837c455346,6.0751097,125.1452249,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:52
600e25dbbd94231387da2800,f37e21837c455346,6.0752324,125.1452807,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:54
600e25e0bd94231387da2801,f37e21837c455346,6.0753491,125.1453389,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:56
600e25e0bd94231387da2802,f37e21837c455346,6.0754629,125.1453945,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:58
600e25e1bd94231387da2803,f37e21837c455346,6.0755185,125.1454199,khivs,,,FALSE,FALSE,0,25/01/2021,9:58:59
600e25e6bd94231387da2804,f37e21837c455346,6.0756231,125.1454642,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:01
600e25e6bd94231387da2805,f37e21837c455346,6.0756729,125.145485,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:02
600e25e6bd94231387da2806,f37e21837c455346,6.0757723,125.1455266,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:04
600e25e6bd94231387da2807,f37e21837c455346,6.0758739,125.145569,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:06
600e25ebbd94231387da2808,f37e21837c455346,6.0759811,125.1456151,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:08
600e25ebbd94231387da2809,f37e21837c455346,6.076036,125.14564,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:09
600e25ebbd94231387da280a,f37e21837c455346,6.0761342,125.1456899,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:11
600e25f0bd94231387da280b,f37e21837c455346,6.0761748,125.1457095,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:12
600e25f0bd94231387da280c,f37e21837c455346,6.076208,125.1457238,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:13
600e25f1bd94231387da280d,f37e21837c455346,6.076264,125.1457464,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:15
600e25f6bd94231387da280e,f37e21837c455346,6.0763298,125.1457777,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:17
600e25f6bd94231387da280f,f37e21837c455346,6.0764122,125.1458161,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:19
600e25f6bd94231387da2810,f37e21837c455346,6.07649,125.1458482,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:21
600e25f6bd94231387da2811,f37e21837c455346,6.0765116,125.1458548,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:22
600e25fbbd94231387da2812,f37e21837c455346,6.0765312,125.1458608,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:23
600e25fbbd94231387da2813,f37e21837c455346,6.0765675,125.1458782,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:25
600e25fbbd94231387da2814,f37e21837c455346,6.0766092,125.1458934,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:27
600e2600bd94231387da2815,f37e21837c455346,6.0766654,125.1459204,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:29
600e2600bd94231387da2816,f37e21837c455346,6.0767209,125.1459502,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:31
600e2606bd94231387da2817,f37e21837c455346,6.0767807,125.1459792,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:33
600e2606bd94231387da2818,f37e21837c455346,6.0768282,125.1459982,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:35
600e2606bd94231387da2819,f37e21837c455346,6.0768577,125.1460078,khivs,,,FALSE,FALSE,0,25/01/2021,9:59:37
